노선번호,노선,정류장순서,정류장,정류장명,경도,위도,데이터기준일
10-S,250001002,17,250001202,중앙로입구,127.72307,37.87703,2025-02-12
10-S,250001002,18,250001349,춘천시보건소,127.72076,37.87617,2025-02-12
10-S,250001002,19,250001353,춘천중학교,127.7177,37.87521,2025-02-12
10-S,250001002,20,250001350,엘타워/미소지움,127.71702,37.87405,2025-02-12
10-S,250001002,21,250001986,미소지움/방송대,127.72015,37.87331,2025-02-12
10-S,250001002,22,250002027,약사롯데캐슬,127.72313,37.8721,2025-02-12
10-S,250001002,23,250001626,남부시장,127.726,37.87062,2025-02-12
10-S,250001002,24,250026603,수협,127.72789,37.86971,2025-02-12
10-S,250001002,25,250002023,양우A,127.7305,37.86833,2025-02-12
10-S,250001002,26,250002239,춘천지방법원,127.73416,37.86611,2025-02-12
10-S,250001002,27,250001751,춘천사회혁신센터,127.7363,37.86417,2025-02-12
10-S,250001002,28,250002136,석사A,127.73912,37.86279,2025-02-12
10-S,250001002,29,250002148,석사4거리,127.74329,37.86117,2025-02-12
10-S,250001002,30,250002147,석사교회,127.7446,37.85989,2025-02-12
10-S,250001002,31,250001386,교육대학교,127.7471,37.85718,2025-02-12
10-S,250001002,32,250001526,거두리부영A,127.75154,37.85551,2025-02-12
10-S,250001002,33,250001717,성우오스타A,127.75488,37.85605,2025-02-12
10-S,250001002,34,250000004,거두리주공A,127.75863,37.85665,2025-02-12
10-S,250001002,35,250001744,거두1리,127.76008,37.85949,2025-02-12
10-S,250001002,36,250000005,강원지방경찰청,127.75868,37.86253,2025-02-12
10-S,250001002,37,250001644,그랜드A,127.75627,37.86681,2025-02-12
10-S,250001002,38,250002144,석사대우A,127.75628,37.86906,2025-02-12
10-S,250001002,39,250001418,동아/청구A,127.75337,37.87015,2025-02-12
10-S,250001002,40,250001203,후평3동우체국,127.75277,37.87231,2025-02-12
10-S,250001002,41,250002235,보안사거리,127.75271,37.87502,2025-02-12
10-S,250001002,42,250001804,우미린후문,127.752,37.87723,2025-02-12
10-S,250001002,43,250001785,신한은행후평동지점,127.75049,37.87928,2025-02-12
10-S,250001002,44,250001259,후평현대3차,127.75165,37.8808,2025-02-12
10-S,250001002,45,250026690,만천주공A,127.75937,37.88423,2025-02-12
10-S,250001002,46,250026920,춘천여고앞,127.76172,37.88615,2025-02-12
10-S,250001002,47,250026919,아이파크A,127.75754,37.89054,2025-02-12
10-S,250001002,48,250026917,강원고앞,127.75523,37.89519,2025-02-12
10-S,250001002,49,265000700,장학해온채A,127.75381,37.89828,2025-02-12
10-S,250001002,50,250001363,춘천한샘고등학교,127.7511,37.92521,2025-02-12
11,250001100,1,250001211,후평동종점,127.74865,37.89326,2025-02-12
11,250001100,2,250001377,춘천기계공고,127.74898,37.89114,2025-02-12
11,250001100,3,250001873,정부합동청사,127.74931,37.88887,2025-02-12
11,250001100,4,250001505,동광오거리,127.74955,37.88523,2025-02-12
11,250001100,5,250001277,한국전력공사입구,127.74871,37.88346,2025-02-12
11,250001100,6,250001293,포스코후문,127.74675,37.88169,2025-02-12
11,250001100,7,250001336,크로바A,127.74411,37.88048,2025-02-12
11,250001100,8,250002227,봉의중학교,127.74152,37.8793,2025-02-12
11,250001100,9,250001658,교동초교입구,127.73815,37.87778,2025-02-12
11,250001100,10,250001781,팔호광장,127.73501,37.87524,2025-02-12
11,250001100,11,250001489,동부새마을금고,127.73407,37.87351,2025-02-12
11,250001100,12,250002174,새마을고개,127.73266,37.87149,2025-02-12
11,250001100,13,250026553,효자교,127.7289,37.86812,2025-02-12
11,250001100,14,250026554,퇴계일성A,127.72679,37.8662,2025-02-12
11,250001100,15,250026559,남춘천역,127.72339,37.86406,2025-02-12
11,250001100,16,250001759,춘천우체국,127.72012,37.86586,2025-02-12
11,250001100,17,250001984,풍물시장,127.71741,37.86737,2025-02-12
11,250001100,18,250001988,온의금호1차,127.7162,37.86888,2025-02-12
11,250001100,19,250001683,공지천사거리,127.71475,37.8741,2025-02-12
11,250001100,20,250001352,춘천중학교,127.71718,37.87484,2025-02-12
11,250001100,21,250001348,춘천초등학교,127.72098,37.87602,2025-02-12
11,250001100,22,250001847,중앙로입구,127.72415,37.87736,2025-02-12
11,250001100,23,250001849,중앙시장,127.72549,37.87841,2025-02-12
11,250001100,24,250001885,인성병원,127.72663,37.8811,2025-02-12
11,250001100,25,265000722,KT,127.72382,37.88231,2025-02-12
11,250001100,26,250026781,꿈자람어린이공원,127.72047,37.88369,2025-02-12
11,250001100,27,250026552,춘천역,127.71817,37.88523,2025-02-12
11,250001100,28,250026564,성신양회,127.72037,37.8886,2025-02-12
11,250001100,29,250026558,당간지주입구,127.72208,37.89123,2025-02-12
11,250001100,30,250026551,소양강처녀상,127.72509,37.89323,2025-02-12
11,250001100,31,250002120,소양2교,127.72863,37.8996,2025-02-12
11,250001100,32,250001523,삼성동부A,127.73076,37.89954,2025-02-12
11,250001100,33,250001612,(구)농업기술원,127.73562,37.90052,2025-02-12
11,250001100,34,250001257,강원도재활병원,127.73841,37.90354,2025-02-12
11,250001100,35,250002107,소양초교,127.73952,37.90527,2025-02-12
11,250001100,36,250001613,농촌공사춘천지소,127.73972,37.90928,2025-02-12
11,250001100,37,250001199,폴리텍2캠퍼스,127.73956,37.91212,2025-02-12
11,250001100,38,250001344,충렬탑입구,127.73946,37.91615,2025-02-12
11,250001100,39,250002191,여우고개삼거리,127.73937,37.91948,2025-02-12
11,250001100,40,250026544,여우고개사거리,127.73903,37.92208,2025-02-12
11,250001100,41,250027100,샘밭장터,127.7462,37.92449,2025-02-12
11,250001100,42,250002055,신북읍행복센터,127.74677,37.92515,2025-02-12
11,250001100,43,250001362,춘천한샘고등학교,127.75224,37.92545,2025-02-12
11,250001100,44,250001267,율문2리,127.75584,37.92692,2025-02-12
11,250001100,45,250001269,항공대정문,127.76132,37.92911,2025-02-12
11,250001100,46,250001905,율문3리,127.7664,37.92981,2025-02-12
11,250001100,47,250001909,천전2리,127.77007,37.93032,2025-02-12
11,250001100,48,250026865,춘천국유림관리소,127.7728,37.93036,2025-02-12
11,250001100,49,250001421,천전3리,127.78033,37.92977,2025-02-12
11,250001100,50,250001420,상천초등학교,127.7855,37.92977,2025-02-12
11,250001100,51,250001534,춘천동원학교,127.78875,37.93016,2025-02-12
11,250001100,52,250026880,윗샘밭종점,127.7914,37.93158,2025-02-12
11,250001100,53,265000803,소양강댐사택,127.79357,37.93266,2025-02-12
11,250001100,54,250001198,소양강댐주차장,127.80188,37.93802,2025-02-12
11,250001100,55,250002117,소양강댐정상,127.81268,37.9476,2025-02-12
11,250001100,56,250026595,소양강댐정상,127.81209,37.94774,2025-02-12
11,250001100,57,250002116,소양강댐주차장,127.80162,37.9382,2025-02-12
11,250001100,58,250002119,소양강댐사택,127.79523,37.93367,2025-02-12
11,250001100,59,250001924,윗샘밭종점,127.7921,37.9324,2025-02-12
11,250001100,60,250001535,춘천동원학교,127.78858,37.93031,2025-02-12
11,250001100,61,250002177,상천초등학교,127.78519,37.92992,2025-02-12
11,250001100,62,250001422,천전3리,127.7803,37.92996,2025-02-12
11,250001100,63,250026864,춘천국유림관리소,127.77287,37.93059,2025-02-12
11,250001100,64,250001910,천전2리,127.76946,37.93053,2025-02-12
11,250001100,65,250001291,율문3리,127.76539,37.92999,2025-02-12
11,250001100,66,250001270,항공대정문,127.76116,37.92931,2025-02-12
11,250001100,67,250001268,율문2리,127.75564,37.92708,2025-02-12
11,250001100,68,250001363,춘천한샘고등학교,127.7511,37.92521,2025-02-12
11,250001100,69,250002056,신북읍행복센터,127.74702,37.9253,2025-02-12
11,250001100,70,250001908,율문1리,127.74354,37.9259,2025-02-12
11,250001100,71,250026546,여우고개사거리,127.73917,37.92229,2025-02-12
11,250001100,72,250001982,여우고개,127.73845,37.92139,2025-02-12
11,250001100,73,250002192,여우고개삼거리,127.73914,37.91911,2025-02-12
11,250001100,74,250001345,충렬탑입구,127.73921,37.91619,2025-02-12
11,250001100,75,250001743,폴리텍2캠퍼스,127.73931,37.91226,2025-02-12
11,250001100,76,250001614,농촌공사춘천지소,127.73942,37.90973,2025-02-12
11,250001100,77,250002108,소양초교,127.73943,37.90588,2025-02-12
11,250001100,78,250027034,도재활병원삼거리,127.73774,37.90313,2025-02-12
11,250001100,79,250001496,명진학교,127.73477,37.89997,2025-02-12
11,250001100,80,250001524,롯데인벤스,127.73101,37.89975,2025-02-12
11,250001100,81,250002121,사우사거리,127.72837,37.89996,2025-02-12
11,250001100,82,250026550,소양강처녀상,127.72589,37.89369,2025-02-12
11,250001100,83,250026557,당간지주입구,127.72192,37.8913,2025-02-12
11,250001100,84,250001162,성신양회,127.72024,37.88872,2025-02-12
11,250001100,85,250001357,춘천역,127.71803,37.88529,2025-02-12
11,250001100,86,250026782,꿈자람어린이공원,127.72037,37.88349,2025-02-12
11,250001100,87,250001886,소양로우체국,127.72624,37.88105,2025-02-12
11,250001100,88,250002029,명동입구,127.7267,37.87969,2025-02-12
11,250001100,89,250001848,중앙시장/중앙초교,127.72505,37.87834,2025-02-12
11,250001100,90,250001202,중앙로입구,127.72307,37.87703,2025-02-12
11,250001100,91,250001349,춘천시보건소,127.72076,37.87617,2025-02-12
11,250001100,92,250001353,춘천중학교,127.7177,37.87521,2025-02-12
11,250001100,93,250001684,공지사거리,127.71469,37.8743,2025-02-12
11,250001100,94,250001862,조각공원,127.71386,37.87307,2025-02-12
11,250001100,95,250001989,온의금호1차,127.71586,37.86871,2025-02-12
11,250001100,96,250001985,럭키A,127.71825,37.86652,2025-02-12
11,250001100,97,250026574,남춘천역2번출구,127.72481,37.86371,2025-02-12
11,250001100,98,250026555,퇴계일성A,127.727,37.86607,2025-02-12
11,250001100,99,250026556,효자교,127.72892,37.86784,2025-02-12
11,250001100,100,250002225,교대부설초교,127.73106,37.86976,2025-02-12
11,250001100,101,250002175,새마을고개,127.73248,37.87102,2025-02-12
11,250001100,102,250001490,미려골,127.73431,37.87344,2025-02-12
11,250001100,103,250001780,팔호광장,127.73547,37.8756,2025-02-12
11,250001100,104,250001659,교동초교입구,127.73768,37.87733,2025-02-12
11,250001100,105,250002228,봉의중학교,127.7416,37.87912,2025-02-12
11,250001100,106,250001337,크로바A,127.74504,37.88068,2025-02-12
11,250001100,107,250001294,포스코후문,127.74694,37.88154,2025-02-12
11,250001100,108,250001278,한국전력공사입구,127.74899,37.88349,2025-02-12
11,250001100,109,250001506,동광오거리,127.74958,37.8847,2025-02-12
11,250001100,110,250001874,정부합동청사,127.74964,37.88843,2025-02-12
11,250001100,111,250001378,기계공고,127.74911,37.89186,2025-02-12
11,250001100,112,250001212,후평동종점,127.74889,37.89333,2025-02-12
11월 01일,250001101,1,250001211,후평동종점,127.74865,37.89326,2025-02-12
11월 01일,250001101,2,250001377,춘천기계공고,127.74898,37.89114,2025-02-12
11월 01일,250001101,3,250001873,정부합동청사,127.74931,37.88887,2025-02-12
11월 01일,250001101,4,250001505,동광오거리,127.74955,37.88523,2025-02-12
11월 01일,250001101,5,250001277,한국전력공사입구,127.74871,37.88346,2025-02-12
11월 01일,250001101,6,250001293,포스코후문,127.74675,37.88169,2025-02-12
11월 01일,250001101,7,250001336,크로바A,127.74411,37.88048,2025-02-12
11월 01일,250001101,8,250002227,봉의중학교,127.74152,37.8793,2025-02-12
11월 01일,250001101,9,250001658,교동초교입구,127.73815,37.87778,2025-02-12
11월 01일,250001101,10,250001781,팔호광장,127.73501,37.87524,2025-02-12
11월 01일,250001101,11,250001489,동부새마을금고,127.73407,37.87351,2025-02-12
11월 01일,250001101,12,250002174,새마을고개,127.73266,37.87149,2025-02-12
11월 01일,250001101,13,250026553,효자교,127.7289,37.86812,2025-02-12
11월 01일,250001101,14,250026554,퇴계일성A,127.72679,37.8662,2025-02-12
11월 01일,250001101,15,250026559,남춘천역,127.72339,37.86406,2025-02-12
11월 01일,250001101,16,250001759,춘천우체국,127.72012,37.86586,2025-02-12
11월 01일,250001101,17,250001984,풍물시장,127.71741,37.86737,2025-02-12
11월 01일,250001101,18,250001988,온의금호1차,127.7162,37.86888,2025-02-12
11월 01일,250001101,19,250001683,공지천사거리,127.71475,37.8741,2025-02-12
11월 01일,250001101,20,250001352,춘천중학교,127.71718,37.87484,2025-02-12
11월 01일,250001101,21,250001348,춘천초등학교,127.72098,37.87602,2025-02-12
11월 01일,250001101,22,250001847,중앙로입구,127.72415,37.87736,2025-02-12
11월 01일,250001101,23,250001849,중앙시장,127.72549,37.87841,2025-02-12
11월 01일,250001101,24,250001885,인성병원,127.72663,37.8811,2025-02-12
11월 01일,250001101,25,265000722,KT,127.72382,37.88231,2025-02-12
11월 01일,250001101,26,250026781,꿈자람어린이공원,127.72047,37.88369,2025-02-12
11월 01일,250001101,27,250026552,춘천역,127.71817,37.88523,2025-02-12
11월 01일,250001101,28,250026564,성신양회,127.72037,37.8886,2025-02-12
11월 01일,250001101,29,250026558,당간지주입구,127.72208,37.89123,2025-02-12
11월 01일,250001101,30,250026551,소양강처녀상,127.72509,37.89323,2025-02-12
11월 01일,250001101,31,250002120,소양2교,127.72863,37.8996,2025-02-12
11월 01일,250001101,32,250001523,삼성동부A,127.73076,37.89954,2025-02-12
11월 01일,250001101,33,250001612,(구)농업기술원,127.73562,37.90052,2025-02-12
11월 01일,250001101,34,250001257,강원도재활병원,127.73841,37.90354,2025-02-12
11월 01일,250001101,35,250002107,소양초교,127.73952,37.90527,2025-02-12
11월 01일,250001101,36,250026542,우두사거리,127.73859,37.90711,2025-02-12
11월 01일,250001101,37,250027006,우두택지,127.73529,37.90708,2025-02-12
11월 01일,250001101,38,265000778,롯데캐슬더퍼스트,127.73248,37.9085,2025-02-12
11월 01일,250001101,39,265000767,우두이지더원A,127.73628,37.91089,2025-02-12
11월 01일,250001101,40,250001199,폴리텍2캠퍼스,127.73956,37.91212,2025-02-12
11월 01일,250001101,41,250001344,충렬탑입구,127.73946,37.91615,2025-02-12
11월 01일,250001101,42,250002191,여우고개삼거리,127.73937,37.91948,2025-02-12
11월 01일,250001101,43,250026544,여우고개사거리,127.73903,37.92208,2025-02-12
11월 01일,250001101,44,250027100,샘밭장터,127.7462,37.92449,2025-02-12
11월 01일,250001101,45,250002055,신북읍행복센터,127.74677,37.92515,2025-02-12
11월 01일,250001101,46,250001362,춘천한샘고등학교,127.75224,37.92545,2025-02-12
11월 01일,250001101,47,250001267,율문2리,127.75584,37.92692,2025-02-12
11월 01일,250001101,48,250001269,항공대정문,127.76132,37.92911,2025-02-12
11월 01일,250001101,49,250001905,율문3리,127.7664,37.92981,2025-02-12
11월 01일,250001101,50,250001909,천전2리,127.77007,37.93032,2025-02-12
11월 01일,250001101,51,250026865,춘천국유림관리소,127.7728,37.93036,2025-02-12
11월 01일,250001101,52,250001421,천전3리,127.78033,37.92977,2025-02-12
11월 01일,250001101,53,250001420,상천초등학교,127.7855,37.92977,2025-02-12
11월 01일,250001101,54,250001534,춘천동원학교,127.78875,37.93016,2025-02-12
11월 01일,250001101,55,250026880,윗샘밭종점,127.7914,37.93158,2025-02-12
11월 01일,250001101,56,265000803,소양강댐사택,127.79357,37.93266,2025-02-12
11월 01일,250001101,57,250001198,소양강댐주차장,127.80188,37.93802,2025-02-12
11월 01일,250001101,58,250002117,소양강댐정상,127.81268,37.9476,2025-02-12
11월 01일,250001101,59,250026595,소양강댐정상,127.81209,37.94774,2025-02-12
11월 01일,250001101,60,250002116,소양강댐주차장,127.80162,37.9382,2025-02-12
11월 01일,250001101,61,250002119,소양강댐사택,127.79523,37.93367,2025-02-12
11월 01일,250001101,62,250001924,윗샘밭종점,127.7921,37.9324,2025-02-12
11월 01일,250001101,63,250001535,춘천동원학교,127.78858,37.93031,2025-02-12
11월 01일,250001101,64,250002177,상천초등학교,127.78519,37.92992,2025-02-12
11월 01일,250001101,65,250001422,천전3리,127.7803,37.92996,2025-02-12
11월 01일,250001101,66,250026864,춘천국유림관리소,127.77287,37.93059,2025-02-12
11월 01일,250001101,67,250001910,천전2리,127.76946,37.93053,2025-02-12
11월 01일,250001101,68,250001291,율문3리,127.76539,37.92999,2025-02-12
11월 01일,250001101,69,250001270,항공대정문,127.76116,37.92931,2025-02-12
11월 01일,250001101,70,250001268,율문2리,127.75564,37.92708,2025-02-12
11월 01일,250001101,71,250001363,춘천한샘고등학교,127.7511,37.92521,2025-02-12
11월 01일,250001101,72,250002056,신북읍행복센터,127.74702,37.9253,2025-02-12
11월 01일,250001101,73,250001908,율문1리,127.74354,37.9259,2025-02-12
11월 01일,250001101,74,250026546,여우고개사거리,127.73917,37.92229,2025-02-12
